store_id,sku,opening_stock,closing_stock,replenishment_qty,lead_time
S022,SKU0254,182,148,146,4
S022,SKU0255,200,177,80,6
S022,SKU0256,268,239,59,4
S022,SKU0257,227,192,122,4
S022,SKU0258,163,129,100,7
S022,SKU0259,129,102,23,3
S022,SKU0260,58,20,27,7
S022,SKU0261,237,223,133,5
S022,SKU0262,250,213,88,3
S022,SKU0263,62,39,114,5
S022,SKU0264,231,203,95,1
S022,SKU0265,254,239,125,5
S022,SKU0266,227,207,81,2
S022,SKU0267,231,220,137,4
S022,SKU0268,120,92,101,3
S022,SKU0269,200,173,70,5
S022,SKU0270,112,77,128,2
S022,SKU0271,149,122,60,2
S022,SKU0272,105,71,103,1
S022,SKU0273,234,213,63,7
S022,SKU0274,67,55,35,6
S022,SKU0275,244,207,142,5
S022,SKU0276,285,262,25,7
S022,SKU0277,227,199,129,3
S022,SKU0278,203,177,22,2
S022,SKU0279,268,243,145,2
S022,SKU0280,279,252,130,5
S022,SKU0281,176,149,106,6
S022,SKU0282,91,76,91,5
S022,SKU0283,246,225,37,2
S022,SKU0284,160,142,106,5
S022,SKU0285,207,175,72,3
S022,SKU0286,208,176,135,1
S022,SKU0287,298,280,122,5
S022,SKU0288,177,163,67,6
S022,SKU0289,212,190,134,3
S022,SKU0290,202,188,127,4
S022,SKU0291,290,275,82,5
S022,SKU0292,177,162,93,4
S022,SKU0293,131,94,72,5
S022,SKU0294,83,49,25,1
S022,SKU0295,252,218,124,2
S022,SKU0296,129,103,116,2
S022,SKU0297,269,255,116,6
S022,SKU0298,210,177,102,4
S022,SKU0299,291,261,100,5
S022,SKU0300,86,52,37,5
S022,SKU0301,194,159,107,7
S022,SKU0302,231,197,87,4
S022,SKU0303,122,111,45,1
S022,SKU0304,105,89,87,1
S022,SKU0305,142,110,71,3
S022,SKU0306,77,61,88,1
S022,SKU0307,272,240,72,2
S022,SKU0308,94,62,90,4
S022,SKU0309,162,127,99,3
S022,SKU0310,295,276,33,3
S022,SKU0311,65,34,71,5
S022,SKU0312,141,120,60,7
S022,SKU0313,292,255,149,7
S022,SKU0314,122,101,123,3
S022,SKU0315,285,257,117,3
S022,SKU0316,78,42,28,7
S022,SKU0317,133,94,36,1
S022,SKU0318,76,54,48,2
S022,SKU0319,155,125,70,6
S022,SKU0320,187,163,77,3
S022,SKU0321,89,70,142,4
S022,SKU0322,189,162,83,6
S022,SKU0323,228,198,73,7
S022,SKU0324,152,128,69,3
S022,SKU0325,214,175,137,1
S022,SKU0326,132,102,111,1
S022,SKU0327,281,245,96,3
S022,SKU0328,259,220,44,7
S022,SKU0329,238,202,33,4
S022,SKU0330,103,89,107,7
S022,SKU0331,230,196,108,3
S022,SKU0332,221,196,140,1
S022,SKU0333,53,17,82,6
S022,SKU0334,198,184,81,1
S022,SKU0335,76,65,26,3
S022,SKU0336,103,70,94,1
S022,SKU0337,109,72,32,6
S022,SKU0338,207,196,39,1
S022,SKU0339,279,269,90,2
S022,SKU0340,115,84,89,7
S022,SKU0341,267,238,112,5
S022,SKU0342,52,38,126,3
S022,SKU0343,295,282,53,5
S022,SKU0344,159,128,32,7
S022,SKU0345,123,112,37,2
S022,SKU0346,181,151,46,2
S022,SKU0347,216,186,138,3
S022,SKU0348,99,76,97,5
S022,SKU0349,226,189,54,3
S022,SKU0350,72,39,131,6
S022,SKU0351,286,265,128,5
S022,SKU0352,265,245,148,7
S022,SKU0353,213,182,29,3
S022,SKU0354,122,93,103,2
S022,SKU0355,240,207,125,4
S022,SKU0356,275,248,109,4
S022,SKU0357,226,210,38,2
S022,SKU0358,286,261,46,7
S022,SKU0359,231,206,69,2
S022,SKU0360,149,117,126,5
S022,SKU0361,266,256,22,3
S022,SKU0362,113,100,107,4
S022,SKU0363,92,80,96,7
S022,SKU0364,291,272,134,4
S022,SKU0365,284,262,66,6
S022,SKU0366,66,46,96,1
S022,SKU0367,159,137,51,2
S022,SKU0368,58,26,111,5
S022,SKU0369,61,33,31,7
S022,SKU0370,90,72,114,5
S022,SKU0371,95,83,44,3
S022,SKU0372,136,115,47,6
S022,SKU0373,139,116,112,2
S022,SKU0374,150,129,26,2
S022,SKU0375,251,224,64,2
S022,SKU0376,191,169,144,4
S022,SKU0377,170,148,140,3
S022,SKU0378,67,45,109,4
S022,SKU0379,215,178,53,2
S022,SKU0380,139,107,57,6
S022,SKU0381,58,21,77,6
S022,SKU0382,117,95,139,7
S022,SKU0383,146,119,78,3
S022,SKU0384,294,281,121,5
S022,SKU0385,137,109,23,2
S022,SKU0386,241,206,21,3
S022,SKU0387,239,202,39,5
S022,SKU0388,217,194,86,4
S022,SKU0389,202,179,105,5
S022,SKU0390,152,142,104,2
S022,SKU0391,205,173,36,3
S022,SKU0392,139,108,68,6
S022,SKU0393,253,229,32,5
S022,SKU0394,285,263,30,5
S022,SKU0395,284,266,130,7
S022,SKU0396,195,160,95,6
S022,SKU0397,148,136,50,1
S022,SKU0398,254,224,28,6
S022,SKU0399,289,257,76,7
S022,SKU0400,233,196,140,4
S022,SKU0401,136,101,122,2
S022,SKU0402,221,192,74,4
S022,SKU0403,99,62,57,3
S022,SKU0404,150,125,97,4
S022,SKU0405,266,249,79,6
S022,SKU0406,51,36,61,6
S022,SKU0407,119,92,73,5
S022,SKU0408,291,260,147,7
S022,SKU0409,239,209,22,6
S022,SKU0410,113,78,111,6
S022,SKU0411,245,217,148,2
S022,SKU0412,93,77,122,5
S022,SKU0413,118,100,55,5
S022,SKU0414,199,179,94,1
S022,SKU0415,223,187,142,4
S022,SKU0416,192,180,123,3
S022,SKU0417,136,123,87,3
S022,SKU0418,120,100,24,1
S022,SKU0419,145,124,71,2
S022,SKU0420,116,80,111,2
S022,SKU0421,102,78,95,7
S022,SKU0422,171,160,32,5
S022,SKU0423,192,175,41,6
S022,SKU0424,75,58,51,3
S022,SKU0425,244,224,116,2
S022,SKU0426,232,210,74,3
S022,SKU0427,107,97,65,2
S022,SKU0428,119,102,69,5
S022,SKU0429,175,152,22,5
S022,SKU0430,274,263,134,2
S022,SKU0431,173,138,124,6
S022,SKU0432,172,154,39,4
S022,SKU0433,98,71,146,7
S022,SKU0434,113,78,91,4
S022,SKU0435,138,120,44,4
S022,SKU0436,213,175,57,1
S022,SKU0437,108,81,119,6
S022,SKU0438,231,197,138,1
S022,SKU0439,221,197,135,5
S022,SKU0440,157,127,101,1
S022,SKU0441,54,23,65,3
S022,SKU0442,234,207,57,6
S022,SKU0443,60,35,71,7
S022,SKU0444,176,155,108,3
S022,SKU0445,54,20,80,2
S022,SKU0446,74,35,133,7
S022,SKU0447,188,176,20,7
S022,SKU0448,117,78,134,1
S022,SKU0449,177,156,25,6
S022,SKU0450,173,151,95,4
S022,SKU0451,126,91,91,5
S022,SKU0452,175,155,25,6
S022,SKU0453,244,219,144,7
S022,SKU0454,205,184,20,1
S022,SKU0455,122,102,104,5
S022,SKU0456,298,280,55,3
S022,SKU0457,73,45,99,2
S022,SKU0458,71,50,137,3
S022,SKU0459,68,47,145,6
S022,SKU0460,204,194,21,2
S022,SKU0461,84,68,105,6
S022,SKU0462,189,162,59,6
S022,SKU0463,198,183,101,2
S022,SKU0464,296,285,66,1
S022,SKU0465,255,238,104,5
S022,SKU0466,130,110,138,7
S022,SKU0467,224,193,44,7
S022,SKU0468,278,245,120,6
S022,SKU0469,260,230,89,7
S022,SKU0470,219,183,99,3
S022,SKU0471,147,118,123,6
S022,SKU0472,258,233,90,2
S022,SKU0473,93,76,32,1
S022,SKU0474,231,202,50,5
S022,SKU0475,224,207,33,5
S022,SKU0476,126,94,144,2
S022,SKU0477,75,46,132,1
S022,SKU0478,259,244,33,7
S022,SKU0479,140,116,111,5
S022,SKU0480,169,144,143,7
S022,SKU0481,57,36,138,5
S022,SKU0482,252,227,138,3
S022,SKU0483,256,239,126,7
S022,SKU0484,191,161,29,2
S022,SKU0485,216,191,87,4
S022,SKU0486,137,127,82,5
S022,SKU0487,88,70,81,2
S022,SKU0488,135,119,36,6
S022,SKU0489,276,250,102,2
S022,SKU0490,263,225,39,1
S022,SKU0491,152,136,33,6
S022,SKU0492,142,124,48,5
S022,SKU0493,299,262,48,4
S022,SKU0494,231,203,60,1
S022,SKU0495,75,58,128,6
S022,SKU0496,292,272,48,2
S022,SKU0497,220,199,147,6
S022,SKU0498,259,233,25,5
S022,SKU0499,244,208,27,6
S022,SKU0500,131,113,85,7
S023,SKU0001,192,155,146,7
S023,SKU0002,50,16,94,2
S023,SKU0003,137,105,94,3
S023,SKU0004,114,76,111,7
S023,SKU0005,167,128,124,4
S023,SKU0006,297,272,43,5
S023,SKU0007,103,65,105,1
S023,SKU0008,70,35,128,6
S023,SKU0009,152,136,84,3
S023,SKU0010,176,149,98,1
S023,SKU0011,94,60,22,1
S023,SKU0012,256,236,98,5
S023,SKU0013,96,76,117,2
S023,SKU0014,78,57,125,1
S023,SKU0015,68,32,104,6
S023,SKU0016,282,266,105,3
S023,SKU0017,83,72,62,4
S023,SKU0018,149,117,111,3
S023,SKU0019,112,90,41,5
S023,SKU0020,149,130,137,5
S023,SKU0021,276,247,34,7
S023,SKU0022,129,105,34,6
S023,SKU0023,262,245,114,1
S023,SKU0024,278,246,20,5
S023,SKU0025,192,180,90,1
S023,SKU0026,243,208,25,4
S023,SKU0027,60,40,42,7
S023,SKU0028,157,133,133,5
S023,SKU0029,241,222,40,6
S023,SKU0030,194,167,30,2
S023,SKU0031,284,262,87,4
S023,SKU0032,228,193,141,6
S023,SKU0033,59,21,67,1
S023,SKU0034,145,112,58,5
S023,SKU0035,183,156,57,1
S023,SKU0036,114,75,144,1
S023,SKU0037,127,105,123,1
S023,SKU0038,97,87,140,4
S023,SKU0039,247,218,97,7
S023,SKU0040,170,149,136,6
S023,SKU0041,149,122,144,3
S023,SKU0042,234,208,48,5
S023,SKU0043,71,43,86,7
S023,SKU0044,191,175,149,5
S023,SKU0045,143,104,33,3
S023,SKU0046,199,182,73,6
S023,SKU0047,192,170,90,5
S023,SKU0048,69,52,95,3
S023,SKU0049,192,154,128,2
S023,SKU0050,236,201,54,7
S023,SKU0051,150,117,58,6
S023,SKU0052,101,66,76,1
S023,SKU0053,168,141,115,5
S023,SKU0054,133,96,136,6
S023,SKU0055,296,271,90,3
S023,SKU0056,296,266,146,3
S023,SKU0057,70,44,134,5
S023,SKU0058,211,174,51,2
S023,SKU0059,246,215,141,6
S023,SKU0060,163,136,31,1
S023,SKU0061,53,41,111,3
S023,SKU0062,124,93,139,3
S023,SKU0063,92,80,118,3
S023,SKU0064,279,260,81,6
S023,SKU0065,126,101,49,2
S023,SKU0066,97,62,101,6
S023,SKU0067,204,171,148,3
S023,SKU0068,297,264,101,5
S023,SKU0069,291,252,24,4
S023,SKU0070,239,229,141,6
S023,SKU0071,205,171,95,2
S023,SKU0072,111,84,64,4
S023,SKU0073,119,97,55,2
S023,SKU0074,185,173,46,1
S023,SKU0075,68,53,43,7
S023,SKU0076,253,234,89,6
S023,SKU0077,175,159,27,1
S023,SKU0078,92,73,56,3
S023,SKU0079,58,34,95,1
S023,SKU0080,142,130,49,1
S023,SKU0081,213,193,31,1
S023,SKU0082,180,148,116,1
S023,SKU0083,282,243,65,4
S023,SKU0084,237,203,104,2
S023,SKU0085,169,140,104,1
S023,SKU0086,55,16,136,5
S023,SKU0087,83,53,99,2
S023,SKU0088,273,234,39,6
S023,SKU0089,284,273,146,3
S023,SKU0090,76,48,94,5
S023,SKU0091,250,236,100,5
S023,SKU0092,53,32,22,2
S023,SKU0093,295,268,67,5
S023,SKU0094,280,257,91,2
S023,SKU0095,230,214,126,3
S023,SKU0096,93,59,107,1
S023,SKU0097,100,67,40,4
S023,SKU0098,190,163,147,6
S023,SKU0099,293,261,147,6
S023,SKU0100,78,51,78,7
S023,SKU0101,204,176,42,6
S023,SKU0102,294,270,70,7
S023,SKU0103,88,54,145,2
S023,SKU0104,142,127,100,4
S023,SKU0105,136,115,138,5
S023,SKU0106,53,17,138,3
S023,SKU0107,118,86,37,3
S023,SKU0108,298,267,105,5
S023,SKU0109,82,72,146,5
S023,SKU0110,52,39,141,1
S023,SKU0111,276,243,61,1
S023,SKU0112,189,168,40,6
S023,SKU0113,227,212,42,2
S023,SKU0114,193,157,97,5
S023,SKU0115,134,121,131,1
S023,SKU0116,278,263,88,3
S023,SKU0117,288,259,96,3
S023,SKU0118,279,255,36,1
S023,SKU0119,98,80,92,7
S023,SKU0120,209,175,67,1
S023,SKU0121,243,224,122,4
S023,SKU0122,145,132,63,4
S023,SKU0123,148,131,37,5
S023,SKU0124,236,197,83,2
S023,SKU0125,152,130,25,1
S023,SKU0126,193,172,72,5
S023,SKU0127,76,62,38,5
S023,SKU0128,76,56,35,2
S023,SKU0129,189,179,87,1
S023,SKU0130,76,38,136,2
S023,SKU0131,111,99,129,7
S023,SKU0132,62,42,149,6
S023,SKU0133,236,201,26,3
S023,SKU0134,72,49,23,1
S023,SKU0135,181,156,132,1
S023,SKU0136,214,181,134,1
S023,SKU0137,279,265,52,3
S023,SKU0138,118,85,67,5
S023,SKU0139,208,175,108,2
S023,SKU0140,244,233,76,6
S023,SKU0141,224,208,91,4
S023,SKU0142,181,157,104,5
S023,SKU0143,193,171,84,6
S023,SKU0144,146,114,128,4
S023,SKU0145,170,141,60,3
S023,SKU0146,174,158,79,2
S023,SKU0147,103,87,30,2
S023,SKU0148,129,104,56,4
S023,SKU0149,197,174,65,2
S023,SKU0150,194,158,49,4
S023,SKU0151,209,197,118,5
S023,SKU0152,254,229,96,2
S023,SKU0153,110,95,43,5
S023,SKU0154,57,44,49,5
S023,SKU0155,205,169,123,5
S023,SKU0156,86,58,91,4
S023,SKU0157,90,68,65,2
S023,SKU0158,258,228,136,1
S023,SKU0159,79,55,130,1
S023,SKU0160,106,95,90,5
S023,SKU0161,197,158,57,6
S023,SKU0162,176,156,77,4
S023,SKU0163,267,233,46,6
S023,SKU0164,208,181,97,3
S023,SKU0165,293,265,130,7
S023,SKU0166,93,60,101,7
S023,SKU0167,75,46,124,5
S023,SKU0168,251,237,36,3
S023,SKU0169,278,249,23,1
S023,SKU0170,89,50,75,2
S023,SKU0171,147,121,47,2
S023,SKU0172,144,123,77,7
S023,SKU0173,201,188,52,7
S023,SKU0174,99,69,48,3
S023,SKU0175,285,273,37,5
S023,SKU0176,173,153,57,2
S023,SKU0177,175,155,38,6
S023,SKU0178,181,158,96,1
S023,SKU0179,212,188,105,4
S023,SKU0180,203,178,30,5
S023,SKU0181,97,75,84,2
S023,SKU0182,68,33,83,1
S023,SKU0183,120,92,40,2
S023,SKU0184,136,115,65,1
S023,SKU0185,153,137,24,3
S023,SKU0186,231,199,72,5
S023,SKU0187,268,237,135,4
S023,SKU0188,248,225,137,7
S023,SKU0189,255,225,90,7
S023,SKU0190,121,94,48,1
S023,SKU0191,164,136,35,5
S023,SKU0192,247,237,132,4
S023,SKU0193,176,163,89,2
S023,SKU0194,112,76,48,6
S023,SKU0195,52,32,21,2
S023,SKU0196,94,81,146,2
S023,SKU0197,146,133,39,5
S023,SKU0198,214,185,117,2
S023,SKU0199,107,73,73,3
S023,SKU0200,98,83,44,2
S023,SKU0201,200,188,110,6
S023,SKU0202,289,276,141,2
S023,SKU0203,222,184,85,7
S023,SKU0204,155,121,26,4
S023,SKU0205,229,197,108,3
S023,SKU0206,283,257,87,7
S023,SKU0207,83,60,43,4
S023,SKU0208,197,176,35,1
S023,SKU0209,66,44,80,2
S023,SKU0210,287,273,102,5
S023,SKU0211,153,120,25,3
S023,SKU0212,173,152,53,7
S023,SKU0213,137,115,57,2
S023,SKU0214,248,231,34,6
S023,SKU0215,289,258,62,2
S023,SKU0216,217,188,57,2
S023,SKU0217,173,159,77,4
S023,SKU0218,174,136,36,5
S023,SKU0219,192,163,144,6
S023,SKU0220,182,161,20,1
S023,SKU0221,107,96,144,7
S023,SKU0222,234,215,63,7
S023,SKU0223,102,86,91,1
S023,SKU0224,288,277,31,2
S023,SKU0225,229,198,96,4
S023,SKU0226,172,157,46,7
S023,SKU0227,273,256,112,4
S023,SKU0228,194,162,130,5
S023,SKU0229,210,190,66,5
S023,SKU0230,273,240,28,3
S023,SKU0231,149,139,71,7
S023,SKU0232,247,208,27,3
S023,SKU0233,158,133,54,5
S023,SKU0234,295,274,76,4
S023,SKU0235,156,134,79,1
S023,SKU0236,221,194,106,3
S023,SKU0237,156,146,114,1
S023,SKU0238,101,74,30,5
S023,SKU0239,91,79,117,2
S023,SKU0240,256,230,57,7
S023,SKU0241,135,116,55,2
S023,SKU0242,55,23,78,7
S023,SKU0243,253,233,36,3
S023,SKU0244,130,114,77,4
S023,SKU0245,218,180,112,1
S023,SKU0246,205,177,56,6
S023,SKU0247,240,228,83,7
S023,SKU0248,250,229,67,5
S023,SKU0249,214,183,32,3
S023,SKU0250,257,237,81,5
S023,SKU0251,282,247,122,4
S023,SKU0252,111,97,102,5
S023,SKU0253,270,252,102,6
S023,SKU0254,119,86,50,2
S023,SKU0255,189,172,54,6
S023,SKU0256,101,77,54,7
S023,SKU0257,254,223,83,3
S023,SKU0258,289,253,44,6
S023,SKU0259,289,274,128,5
S023,SKU0260,135,118,49,3
S023,SKU0261,79,49,31,5
S023,SKU0262,166,128,123,4
S023,SKU0263,67,51,44,5
S023,SKU0264,77,42,129,6
S023,SKU0265,205,175,81,4
S023,SKU0266,178,146,134,7
S023,SKU0267,121,103,88,5
S023,SKU0268,59,32,129,3
S023,SKU0269,101,64,122,3
S023,SKU0270,299,266,120,1
S023,SKU0271,285,253,27,1
S023,SKU0272,130,106,53,7
S023,SKU0273,109,71,149,1
S023,SKU0274,127,110,51,1
S023,SKU0275,62,51,98,1
S023,SKU0276,117,103,83,4
S023,SKU0277,64,42,39,1
S023,SKU0278,270,246,54,6
S023,SKU0279,122,94,73,7
S023,SKU0280,261,223,131,2
S023,SKU0281,203,170,67,3
S023,SKU0282,234,198,76,7
S023,SKU0283,278,257,87,6
S023,SKU0284,223,199,36,3
S023,SKU0285,256,227,66,1
S023,SKU0286,176,149,74,6
S023,SKU0287,79,47,49,4
S023,SKU0288,226,193,87,2
S023,SKU0289,138,114,86,4
S023,SKU0290,188,152,62,4
S023,SKU0291,93,73,103,3
S023,SKU0292,236,207,104,5
S023,SKU0293,287,262,22,2
S023,SKU0294,188,156,139,4
S023,SKU0295,232,202,52,6
S023,SKU0296,154,128,143,6
S023,SKU0297,203,177,136,5
S023,SKU0298,150,135,42,6
S023,SKU0299,266,239,133,7
S023,SKU0300,192,170,139,1
S023,SKU0301,88,53,90,1
S023,SKU0302,124,87,20,6
S023,SKU0303,212,184,126,1
S023,SKU0304,261,241,81,7
S023,SKU0305,223,189,114,6
S023,SKU0306,191,171,80,7
S023,SKU0307,170,159,92,2
S023,SKU0308,187,148,35,4
S023,SKU0309,209,177,115,2
S023,SKU0310,223,191,116,2
S023,SKU0311,263,246,133,5
S023,SKU0312,112,83,30,3
S023,SKU0313,145,124,127,2
S023,SKU0314,101,88,111,7
S023,SKU0315,183,154,133,3
S023,SKU0316,292,278,59,1
S023,SKU0317,171,136,56,2
S023,SKU0318,61,27,144,2
S023,SKU0319,150,111,36,3
S023,SKU0320,122,83,114,2
S023,SKU0321,125,114,46,5
S023,SKU0322,174,155,110,5
S023,SKU0323,266,227,39,3
S023,SKU0324,147,116,63,2
S023,SKU0325,207,181,147,4
S023,SKU0326,274,244,48,6
S023,SKU0327,50,17,24,5
S023,SKU0328,216,191,128,4
S023,SKU0329,236,223,113,3
S023,SKU0330,124,93,135,4
S023,SKU0331,100,76,47,1
S023,SKU0332,72,41,131,4
S023,SKU0333,132,98,114,5
S023,SKU0334,246,225,36,5
S023,SKU0335,104,69,102,3
S023,SKU0336,160,135,56,2
S023,SKU0337,111,97,20,1
S023,SKU0338,219,200,66,3
S023,SKU0339,189,151,134,3
S023,SKU0340,128,97,86,6
S023,SKU0341,146,112,52,3
S023,SKU0342,230,218,101,1
S023,SKU0343,283,273,41,4
S023,SKU0344,160,150,34,1
S023,SKU0345,280,265,81,2
S023,SKU0346,252,217,122,7
S023,SKU0347,136,100,62,4
S023,SKU0348,155,124,24,7
S023,SKU0349,163,144,93,6
S023,SKU0350,57,20,96,6
S023,SKU0351,102,67,61,6
S023,SKU0352,226,207,37,4
S023,SKU0353,115,95,96,6
S023,SKU0354,214,187,50,1
S023,SKU0355,221,206,20,7
S023,SKU0356,183,156,69,5
S023,SKU0357,121,106,124,3
S023,SKU0358,249,217,100,2
S023,SKU0359,156,132,23,3
S023,SKU0360,219,189,148,4
S023,SKU0361,199,175,116,4
S023,SKU0362,229,191,85,3
S023,SKU0363,132,110,77,4
S023,SKU0364,259,227,72,5
S023,SKU0365,181,146,87,6
S023,SKU0366,292,275,41,6
S023,SKU0367,155,145,97,2
S023,SKU0368,291,274,99,2
S023,SKU0369,285,261,69,6
S023,SKU0370,124,85,128,5
S023,SKU0371,135,100,57,2
S023,SKU0372,119,94,94,4
S023,SKU0373,205,190,95,2
S023,SKU0374,125,93,115,5
S023,SKU0375,199,183,120,4
S023,SKU0376,276,265,61,2
S023,SKU0377,134,102,68,5
S023,SKU0378,135,121,116,2
S023,SKU0379,210,183,112,5
S023,SKU0380,151,127,39,6
S023,SKU0381,53,19,130,1
S023,SKU0382,140,119,24,2
S023,SKU0383,140,125,132,6
S023,SKU0384,86,59,113,1
S023,SKU0385,131,118,90,2
S023,SKU0386,174,153,111,4
S023,SKU0387,263,228,142,6
S023,SKU0388,66,44,131,3
S023,SKU0389,91,70,31,6
S023,SKU0390,171,154,116,7
S023,SKU0391,134,97,136,2
S023,SKU0392,183,171,62,6
S023,SKU0393,106,94,101,4
S023,SKU0394,108,84,125,3
S023,SKU0395,101,91,78,5
S023,SKU0396,133,121,89,5
S023,SKU0397,127,103,40,6
S023,SKU0398,220,189,127,1
S023,SKU0399,155,135,92,3
S023,SKU0400,176,160,33,5
S023,SKU0401,137,108,123,7
S023,SKU0402,166,130,117,2
S023,SKU0403,181,149,97,1
S023,SKU0404,72,42,42,7
S023,SKU0405,268,246,88,6
S023,SKU0406,92,80,27,1
S023,SKU0407,59,44,101,3
S023,SKU0408,180,141,77,6
S023,SKU0409,296,267,128,1
S023,SKU0410,290,269,120,5
S023,SKU0411,292,278,76,7
S023,SKU0412,144,134,103,1
S023,SKU0413,185,148,102,4
S023,SKU0414,252,229,62,4
S023,SKU0415,210,189,78,4
S023,SKU0416,133,120,34,7
S023,SKU0417,234,222,51,6
S023,SKU0418,208,195,79,3
S023,SKU0419,160,145,131,1
S023,SKU0420,98,79,21,1
S023,SKU0421,85,54,131,2
S023,SKU0422,147,120,46,3
S023,SKU0423,62,26,33,1
S023,SKU0424,128,100,44,4
S023,SKU0425,233,198,28,3
S023,SKU0426,216,182,82,2
S023,SKU0427,232,206,106,6
S023,SKU0428,250,230,65,5
S023,SKU0429,178,141,73,7
S023,SKU0430,189,165,24,3
S023,SKU0431,88,49,49,4
S023,SKU0432,267,257,54,6
S023,SKU0433,214,187,75,1
S023,SKU0434,99,84,142,6
S023,SKU0435,163,150,105,3
S023,SKU0436,97,86,105,4
S023,SKU0437,271,235,145,5
S023,SKU0438,281,242,111,6
S023,SKU0439,272,234,115,2
S023,SKU0440,246,224,97,2
S023,SKU0441,86,57,79,6
S023,SKU0442,235,200,80,6
S023,SKU0443,141,102,41,5
S023,SKU0444,123,85,103,4
S023,SKU0445,97,73,148,7
S023,SKU0446,84,51,48,4
S023,SKU0447,204,165,44,5
S023,SKU0448,190,175,92,5
S023,SKU0449,223,185,23,4
S023,SKU0450,253,239,42,2
S023,SKU0451,157,137,32,1
S023,SKU0452,274,264,95,6
S023,SKU0453,290,278,76,4
S023,SKU0454,99,63,38,3
S023,SKU0455,256,242,135,3
S023,SKU0456,70,41,140,6
S023,SKU0457,135,108,44,5
S023,SKU0458,135,120,69,7
S023,SKU0459,161,147,57,5
S023,SKU0460,144,112,147,1
S023,SKU0461,204,178,134,4
S023,SKU0462,128,111,118,4
S023,SKU0463,227,208,83,6
S023,SKU0464,72,43,60,5
S023,SKU0465,88,72,87,7
S023,SKU0466,199,188,42,3
S023,SKU0467,214,196,88,1
S023,SKU0468,245,230,22,3
S023,SKU0469,208,178,127,1
S023,SKU0470,55,26,66,4
S023,SKU0471,230,198,82,6
S023,SKU0472,73,56,62,4
S023,SKU0473,294,266,86,4
S023,SKU0474,50,27,57,3
S023,SKU0475,142,105,109,6
S023,SKU0476,86,55,75,2
S023,SKU0477,86,51,149,2
S023,SKU0478,214,175,56,4
S023,SKU0479,268,240,30,4
S023,SKU0480,118,83,75,6
S023,SKU0481,192,179,125,4
S023,SKU0482,128,91,115,4
S023,SKU0483,159,122,104,5
S023,SKU0484,277,257,81,6
S023,SKU0485,213,200,124,5
S023,SKU0486,147,126,30,2
S023,SKU0487,254,223,125,1
S023,SKU0488,284,261,145,7
S023,SKU0489,223,203,72,2
S023,SKU0490,235,217,86,2
S023,SKU0491,281,250,28,1
S023,SKU0492,287,264,149,2
S023,SKU0493,248,237,131,3
S023,SKU0494,295,285,138,7
S023,SKU0495,238,221,61,5
S023,SKU0496,220,181,83,2
S023,SKU0497,103,85,102,6
S023,SKU0498,194,180,131,2
S023,SKU0499,55,29,100,5
S023,SKU0500,89,76,64,2
S024,SKU0001,225,196,83,7
S024,SKU0002,205,189,118,5
S024,SKU0003,232,220,88,3
S024,SKU0004,292,264,40,3
S024,SKU0005,149,110,42,4
S024,SKU0006,67,43,140,1
S024,SKU0007,199,181,115,3
S024,SKU0008,113,88,40,1
S024,SKU0009,164,126,60,1
S024,SKU0010,150,119,77,3
S024,SKU0011,198,182,24,3
S024,SKU0012,54,33,35,5
S024,SKU0013,298,272,77,4
S024,SKU0014,246,231,65,1
S024,SKU0015,118,93,110,1
S024,SKU0016,182,155,44,3
S024,SKU0017,66,38,106,1
S024,SKU0018,162,127,63,6
S024,SKU0019,281,245,114,4
S024,SKU0020,251,222,64,7
S024,SKU0021,120,92,108,1
S024,SKU0022,294,265,70,1
S024,SKU0023,137,100,127,2
S024,SKU0024,60,33,92,4
S024,SKU0025,166,153,71,7
S024,SKU0026,263,235,107,7
S024,SKU0027,191,164,84,4
S024,SKU0028,194,159,145,6
S024,SKU0029,207,177,138,2
S024,SKU0030,246,226,36,1
S024,SKU0031,291,269,92,6
S024,SKU0032,195,160,60,2
S024,SKU0033,281,269,34,2
S024,SKU0034,299,275,108,2
S024,SKU0035,149,130,93,3
S024,SKU0036,170,143,30,6
S024,SKU0037,202,182,135,2
S024,SKU0038,286,247,74,3
S024,SKU0039,118,86,30,4
S024,SKU0040,207,184,93,5
S024,SKU0041,290,255,114,4
S024,SKU0042,237,221,145,5
S024,SKU0043,87,73,35,6
S024,SKU0044,118,102,75,1
S024,SKU0045,216,189,71,7
S024,SKU0046,268,254,37,3
S024,SKU0047,158,145,62,7
S024,SKU0048,125,104,88,4
S024,SKU0049,74,62,139,7
S024,SKU0050,131,93,84,3
S024,SKU0051,259,243,140,6
S024,SKU0052,157,124,66,4
S024,SKU0053,222,212,63,7
S024,SKU0054,78,68,67,4
S024,SKU0055,128,93,41,3
S024,SKU0056,240,213,77,4
S024,SKU0057,118,92,104,2
S024,SKU0058,153,137,60,4
S024,SKU0059,101,88,83,2
S024,SKU0060,129,116,35,1
S024,SKU0061,198,179,53,7
S024,SKU0062,296,268,23,5
S024,SKU0063,167,140,44,7
S024,SKU0064,161,149,50,5
S024,SKU0065,163,129,144,1
S024,SKU0066,185,172,59,2
S024,SKU0067,128,100,85,5
S024,SKU0068,293,260,42,2
S024,SKU0069,229,200,103,3
S024,SKU0070,180,163,76,1
S024,SKU0071,225,207,118,1
S024,SKU0072,265,240,92,7
S024,SKU0073,248,212,86,5
S024,SKU0074,290,267,90,7
